sample_id,filename,ticker,asset_class,date,split,atr,ret_1d,ret_5d,ret_10d,ret_20d,ret_30d,label_1d,label_5d,label_10d,label_20d,label_30d
BTC-USD_00202,BTC-USD_00202.png,BTC-USD,crypto,2018-07-23,train,0.037278,0.038687,0.095882,0.027445,-0.164104,-0.133904,HOLD,HOLD,HOLD,SELL,SELL
BTC-USD_00203,BTC-USD_00203.png,BTC-USD,crypto,2018-07-24,train,0.044736,0.088455,0.060514,-0.018846,-0.198517,-0.19001,BUY,HOLD,SELL,SELL,SELL
BTC-USD_00204,BTC-USD_00204.png,BTC-USD,crypto,2018-07-25,train,0.044119,-0.029255,-0.024734,-0.125,-0.290953,-0.253963,SELL,SELL,SELL,SELL,SELL
BTC-USD_00205,BTC-USD_00205.png,BTC-USD,crypto,2018-07-26,train,0.044945,-0.028491,-0.000111,-0.15127,-0.27736,-0.19678,SELL,SELL,SELL,SELL,SELL
BTC-USD_00206,BTC-USD_00206.png,BTC-USD,crypto,2018-07-27,train,0.046043,0.026487,-0.021758,-0.117725,-0.23147,-0.161876,HOLD,SELL,SELL,SELL,SELL
BTC-USD_00207,BTC-USD_00207.png,BTC-USD,crypto,2018-07-28,train,0.041735,0.003319,-0.068437,-0.160857,-0.253811,-0.196667,HOLD,SELL,SELL,SELL,SELL
BTC-USD_00208,BTC-USD_00208.png,BTC-USD,crypto,2018-07-29,train,0.038303,0.003206,-0.07936,-0.193172,-0.219046,-0.173884,HOLD,SELL,AVOID,SELL,SELL
BTC-USD_00209,BTC-USD_00209.png,BTC-USD,crypto,2018-07-30,train,0.038355,-0.004632,-0.100266,-0.264913,-0.246379,-0.146812,SELL,SELL,AVOID,SELL,SELL
BTC-USD_00210,BTC-USD_00210.png,BTC-USD,crypto,2018-07-31,train,0.04114,-0.050138,-0.151159,-0.219506,-0.229015,-0.149126,SELL,AVOID,AVOID,SELL,SELL
BTC-USD_00211,BTC-USD_00211.png,BTC-USD,crypto,2018-08-01,train,0.040376,-0.020192,-0.095967,-0.229533,-0.20971,-0.108818,SELL,SELL,AVOID,SELL,SELL
BTC-USD_00212,BTC-USD_00212.png,BTC-USD,crypto,2018-08-02,train,0.038303,-0.007604,-0.09242,-0.191549,-0.161349,-0.080156,SELL,SELL,AVOID,SELL,SELL
BTC-USD_00213,BTC-USD_00213.png,BTC-USD,crypto,2018-08-03,train,0.037398,-0.0177,-0.113812,-0.179672,-0.171164,-0.050673,SELL,SELL,AVOID,SELL,SELL
BTC-USD_00214,BTC-USD_00214.png,BTC-USD,crypto,2018-08-04,train,0.04162,-0.055525,-0.164647,-0.165953,-0.128963,-0.021986,SELL,AVOID,SELL,SELL,SELL
BTC-USD_00215,BTC-USD_00215.png,BTC-USD,crypto,2018-08-05,train,0.039143,0.005053,-0.068348,-0.12609,-0.04551,0.031796,HOLD,SELL,SELL,SELL,HOLD
BTC-USD_00216,BTC-USD_00216.png,BTC-USD,crypto,2018-08-06,train,0.03913,-0.016645,-0.133565,-0.113744,-0.044151,0.04064,SELL,AVOID,SELL,SELL,HOLD
BTC-USD_00217,BTC-USD_00217.png,BTC-USD,crypto,2018-08-07,train,0.041553,-0.028996,-0.099129,-0.092953,-0.03581,-0.023133,SELL,SELL,SELL,SELL,SELL
BTC-USD_00218,BTC-USD_00218.png,BTC-USD,crypto,2018-08-08,train,0.046415,-0.068535,-0.06586,-0.025874,0.019288,-0.033725,SELL,SELL,SELL,HOLD,SELL
BTC-USD_00219,BTC-USD_00219.png,BTC-USD,crypto,2018-08-09,train,0.048191,0.040775,-0.001306,0.018534,0.118101,0.025253,HOLD,SELL,HOLD,HOLD,HOLD
BTC-USD_00220,BTC-USD_00220.png,BTC-USD,crypto,2018-08-10,train,0.05124,-0.060164,-0.057742,-0.009509,0.07038,-0.053514,SELL,SELL,SELL,HOLD,SELL
BTC-USD_00221,BTC-USD_00221.png,BTC-USD,crypto,2018-08-11,train,0.051883,0.017792,0.019821,0.019823,0.120715,0.018606,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00222,BTC-USD_00222.png,BTC-USD,crypto,2018-08-12,train,0.048615,0.004273,0.006176,0.0302,0.111393,0.005381,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00223,BTC-USD_00223.png,BTC-USD,crypto,2018-08-13,train,0.048698,-0.003981,0.039986,0.008508,0.128998,-0.000236,SELL,HOLD,HOLD,HOLD,SELL
BTC-USD_00224,BTC-USD_00224.png,BTC-USD,crypto,2018-08-14,train,0.049118,-0.015661,0.01984,0.03699,0.143967,0.008574,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_00225,BTC-USD_00225.png,BTC-USD,crypto,2018-08-15,train,0.050931,0.017399,0.048233,0.08058,0.157886,0.049959,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00226,BTC-USD_00226.png,BTC-USD,crypto,2018-08-16,train,0.048305,0.004146,2e-06,0.069594,0.154384,0.031855,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00227,BTC-USD_00227.png,BTC-USD,crypto,2018-08-17,train,0.047285,0.038083,0.024024,0.057143,0.06982,0.032379,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00228,BTC-USD_00228.png,BTC-USD,crypto,2018-08-18,train,0.046322,-0.024127,-0.031478,0.045162,-0.007851,-0.009689,SELL,SELL,HOLD,SELL,SELL
BTC-USD_00229,BTC-USD_00229.png,BTC-USD,crypto,2018-08-19,train,0.043808,0.012732,0.01715,0.099567,0.00672,-0.022443,HOLD,HOLD,HOLD,HOLD,SELL
BTC-USD_00230,BTC-USD_00230.png,BTC-USD,crypto,2018-08-20,train,0.042864,-0.030833,0.032347,0.079889,-0.044005,-0.020932,SELL,HOLD,HOLD,SELL,SELL
BTC-USD_00231,BTC-USD_00231.png,BTC-USD,crypto,2018-08-21,train,0.041432,0.028169,0.069592,0.100893,-0.001217,0.014167,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_00232,BTC-USD_00232.png,BTC-USD,crypto,2018-08-22,train,0.046319,-0.017419,0.033119,0.081193,-0.024819,0.004752,SELL,HOLD,HOLD,SELL,HOLD
BTC-USD_00233,BTC-USD_00233.png,BTC-USD,crypto,2018-08-23,train,0.043806,0.024502,0.076641,0.120491,-0.008743,0.054658,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_00234,BTC-USD_00234.png,BTC-USD,crypto,2018-08-24,train,0.042481,0.027928,0.082417,0.106976,-0.028416,0.028229,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_00235,BTC-USD_00235.png,BTC-USD,crypto,2018-08-25,train,0.038576,0.006412,0.047543,0.077306,-0.03062,-0.001389,HOLD,HOLD,HOLD,SELL,SELL
BTC-USD_00236,BTC-USD_00236.png,BTC-USD,crypto,2018-08-26,train,0.036469,-0.008304,0.031301,0.084791,-0.037739,-0.025121,SELL,HOLD,HOLD,SELL,SELL
BTC-USD_00237,BTC-USD_00237.png,BTC-USD,crypto,2018-08-27,train,0.035481,0.026102,0.048074,0.012677,-0.024764,-0.039658,HOLD,HOLD,HOLD,SELL,SELL
BTC-USD_00238,BTC-USD_00238.png,BTC-USD,crypto,2018-08-28,train,0.035151,0.030278,0.04385,-0.053013,-0.054851,-0.05826,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_00239,BTC-USD_00239.png,BTC-USD,crypto,2018-08-29,train,0.033141,-0.006946,0.02456,-0.092848,-0.12201,-0.060939,SELL,HOLD,SELL,SELL,SELL
BTC-USD_00240,BTC-USD_00240.png,BTC-USD,crypto,2018-08-30,train,0.033226,-0.009829,0.029763,-0.123894,-0.100821,-0.058891,SELL,HOLD,SELL,SELL,SELL
BTC-USD_00241,BTC-USD_00241.png,BTC-USD,crypto,2018-08-31,train,0.031413,0.008469,0.05349,-0.102109,-0.086725,-0.055429,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_00242,BTC-USD_00242.png,BTC-USD,crypto,2018-09-01,train,0.031103,0.021879,-0.035397,-0.106011,-0.076441,-0.060329,HOLD,SELL,SELL,SELL,SELL
BTC-USD_00243,BTC-USD_00243.png,BTC-USD,crypto,2018-09-02,train,0.030184,0.010987,-0.096863,-0.129234,-0.065833,-0.087647,HOLD,SELL,SELL,SELL,SELL
BTC-USD_00244,BTC-USD_00244.png,BTC-USD,crypto,2018-09-03,train,0.028172,-0.001742,-0.117407,-0.135392,-0.078748,-0.103734,SELL,AVOID,AVOID,SELL,SELL
BTC-USD_00245,BTC-USD_00245.png,BTC-USD,crypto,2018-09-04,train,0.026855,0.013897,-0.153657,-0.107926,-0.078695,-0.110188,HOLD,AVOID,SELL,SELL,SELL
BTC-USD_00246,BTC-USD_00246.png,BTC-USD,crypto,2018-09-05,train,0.034062,-0.080418,-0.155599,-0.12253,-0.109911,-0.112754,AVOID,AVOID,SELL,SELL,SELL
BTC-USD_00247,BTC-USD_00247.png,BTC-USD,crypto,2018-09-06,train,0.037139,-0.039588,-0.070615,-0.037441,-0.052335,-0.025398,SELL,SELL,SELL,SELL,SELL
BTC-USD_00248,BTC-USD_00248.png,BTC-USD,crypto,2018-09-07,train,0.035422,-0.009557,-0.032371,-0.001838,-0.005247,0.009017,SELL,SELL,SELL,SELL,HOLD
BTC-USD_00249,BTC-USD_00249.png,BTC-USD,crypto,2018-09-08,train,0.037641,-0.037992,-0.017985,-0.029162,0.031908,0.020793,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_00250,BTC-USD_00250.png,BTC-USD,crypto,2018-09-09,train,0.03787,0.011955,0.045731,0.023073,0.065003,0.066221,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00251,BTC-USD_00251.png,BTC-USD,crypto,2018-09-10,train,0.034561,0.004567,0.03307,0.015384,0.04668,0.052823,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00252,BTC-USD_00252.png,BTC-USD,crypto,2018-09-11,train,0.032875,-0.001344,0.033173,0.029571,0.045682,0.039622,SELL,HOLD,HOLD,HOLD,HOLD
BTC-USD_00253,BTC-USD_00253.png,BTC-USD,crypto,2018-09-12,train,0.030575,0.004829,0.030533,0.063401,0.041587,-0.01033,HOLD,HOLD,HOLD,HOLD,SELL
BTC-USD_00254,BTC-USD_00254.png,BTC-USD,crypto,2018-09-13,train,0.030352,0.025724,-0.011177,0.056645,0.031658,-0.012232,HOLD,SELL,HOLD,HOLD,SELL
BTC-USD_00255,BTC-USD_00255.png,BTC-USD,crypto,2018-09-14,train,0.029168,-0.000706,-0.022658,0.029231,-0.002261,-0.036138,SELL,SELL,HOLD,SELL,SELL
BTC-USD_00256,BTC-USD_00256.png,BTC-USD,crypto,2018-09-15,train,0.026675,0.004671,-0.017686,0.012618,0.009776,-0.034647,HOLD,SELL,HOLD,HOLD,SELL
BTC-USD_00257,BTC-USD_00257.png,BTC-USD,crypto,2018-09-16,train,0.024834,-0.003985,-0.003603,-0.014894,0.012044,0.008119,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_00258,BTC-USD_00258.png,BTC-USD,crypto,2018-09-17,train,0.027307,-0.036881,0.032869,-0.003409,0.010855,0.012038,SELL,HOLD,SELL,HOLD,HOLD
BTC-USD_00259,BTC-USD_00259.png,BTC-USD,crypto,2018-09-18,train,0.026181,0.014242,0.067822,0.06107,0.049955,0.041053,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00260,BTC-USD_00260.png,BTC-USD,crypto,2018-09-19,train,0.027715,0.004266,0.051889,0.04193,0.043149,0.016409,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00261,BTC-USD_00261.png,BTC-USD,crypto,2018-09-20,train,0.026797,0.018754,0.030304,0.031297,0.03744,0.010397,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00262,BTC-USD_00262.png,BTC-USD,crypto,2018-09-21,train,0.029318,0.032487,-0.011291,0.016111,0.010051,-0.004686,HOLD,SELL,HOLD,HOLD,SELL
BTC-USD_00263,BTC-USD_00263.png,BTC-USD,crypto,2018-09-22,train,0.029324,-0.001928,-0.036278,-0.021815,-0.073731,-0.038227,SELL,SELL,SELL,SELL,SELL
BTC-USD_00264,BTC-USD_00264.png,BTC-USD,crypto,2018-09-23,train,0.027135,-0.00169,-0.006751,-0.024987,-0.068876,-0.035558,SELL,SELL,SELL,SELL,SELL
BTC-USD_00265,BTC-USD_00265.png,BTC-USD,crypto,2018-09-24,train,0.026153,-0.017319,-0.009959,-0.031492,-0.065369,-0.03563,SELL,SELL,SELL,SELL,SELL
BTC-USD_00266,BTC-USD_00266.png,BTC-USD,crypto,2018-09-25,train,0.027149,-0.022841,0.000993,-0.002842,-0.047265,-0.015212,SELL,HOLD,SELL,SELL,SELL
BTC-USD_00267,BTC-USD_00267.png,BTC-USD,crypto,2018-09-26,train,0.027418,0.0075,0.027402,0.026937,0.023013,0.004615,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00268,BTC-USD_00268.png,BTC-USD,crypto,2018-09-27,train,0.028836,0.027599,0.014463,0.014264,0.015447,-0.003123,HOLD,HOLD,HOLD,HOLD,SELL
BTC-USD_00269,BTC-USD_00269.png,BTC-USD,crypto,2018-09-28,train,0.02872,-0.004898,-0.018235,-0.011115,-0.020017,-0.029852,SELL,SELL,SELL,SELL,SELL
BTC-USD_00270,BTC-USD_00270.png,BTC-USD,crypto,2018-09-29,train,0.027549,-0.006367,-0.021533,0.001218,-0.025521,-0.024028,SELL,SELL,HOLD,SELL,SELL
BTC-USD_00271,BTC-USD_00271.png,BTC-USD,crypto,2018-09-30,train,0.025436,0.003568,-0.003835,0.006143,-0.0209,-0.041651,HOLD,SELL,HOLD,SELL,SELL
BTC-USD_00272,BTC-USD_00272.png,BTC-USD,crypto,2018-10-01,train,0.024142,-0.005439,-0.000465,-0.00606,-0.020797,-0.04496,SELL,SELL,SELL,SELL,SELL
BTC-USD_00273,BTC-USD_00273.png,BTC-USD,crypto,2018-10-02,train,0.022419,-0.0051,-0.000199,-0.051916,-0.016413,-0.042155,SELL,SELL,SELL,SELL,SELL
BTC-USD_00274,BTC-USD_00274.png,BTC-USD,crypto,2018-10-03,train,0.021818,-0.008195,0.007121,-0.043889,-0.010571,-0.027576,SELL,HOLD,SELL,SELL,SELL
BTC-USD_00275,BTC-USD_00275.png,BTC-USD,crypto,2018-10-04,train,0.02107,0.011331,0.022752,-0.033877,-0.004138,-0.01771,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_00276,BTC-USD_00276.png,BTC-USD,crypto,2018-10-05,train,0.019603,0.006938,0.009978,-0.044423,-0.01237,-0.033305,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_00277,BTC-USD_00277.png,BTC-USD,crypto,2018-10-06,train,0.018011,-0.005173,-0.005595,-0.003925,-0.022322,-0.037909,SELL,SELL,SELL,SELL,SELL
BTC-USD_00278,BTC-USD_00278.png,BTC-USD,crypto,2018-10-07,train,0.017318,0.00222,-0.051717,0.001183,-0.017387,-0.025932,HOLD,SELL,HOLD,SELL,SELL
BTC-USD_00279,BTC-USD_00279.png,BTC-USD,crypto,2018-10-08,train,0.017009,0.007436,-0.05101,-0.008902,-0.018737,-0.021731,HOLD,SELL,SELL,SELL,SELL
BTC-USD_00280,BTC-USD_00280.png,BTC-USD,crypto,2018-10-09,train,0.015833,-0.001443,-0.056629,-0.026739,-0.025246,-0.018524,SELL,AVOID,SELL,SELL,SELL
BTC-USD_00281,BTC-USD_00281.png,BTC-USD,crypto,2018-10-10,train,0.015803,-0.008635,-0.054401,-0.027043,-0.047794,-0.028853,SELL,AVOID,SELL,SELL,SELL
BTC-USD_00282,BTC-USD_00282.png,BTC-USD,crypto,2018-10-11,train,0.02064,-0.051295,0.00167,-0.014737,-0.0389,-0.030826,AVOID,HOLD,SELL,SELL,SELL
BTC-USD_00283,BTC-USD_00283.png,BTC-USD,crypto,2018-10-12,train,0.01985,0.002927,0.052901,0.035504,0.009762,0.024158,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00284,BTC-USD_00284.png,BTC-USD,crypto,2018-10-13,train,0.018238,0.001817,0.042108,0.033318,0.016313,0.021551,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00285,BTC-USD_00285.png,BTC-USD,crypto,2018-10-14,train,0.017568,0.000786,0.029889,0.02974,0.016167,0.013475,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00286,BTC-USD_00286.png,BTC-USD,crypto,2018-10-15,train,0.030197,0.047436,0.027358,0.032053,0.011117,0.010839,BUY,HOLD,HOLD,HOLD,HOLD
BTC-USD_00287,BTC-USD_00287.png,BTC-USD,crypto,2018-10-16,train,0.028237,-6.5e-05,-0.016408,-0.018397,-0.033984,-0.139374,SELL,SELL,SELL,SELL,SELL
BTC-USD_00288,BTC-USD_00288.png,BTC-USD,crypto,2018-10-17,train,0.026165,-0.007866,-0.017397,-0.01857,-0.027115,-0.155173,SELL,SELL,SELL,SELL,SELL
BTC-USD_00289,BTC-USD_00289.png,BTC-USD,crypto,2018-10-18,train,0.02507,-0.010402,-0.008789,-0.009835,-0.012829,-0.160223,SELL,SELL,SELL,SELL,SELL
BTC-USD_00290,BTC-USD_00290.png,BTC-USD,crypto,2018-10-19,train,0.022723,-0.001746,-0.00015,0.001493,0.008216,-0.153635,SELL,SELL,HOLD,HOLD,SELL
BTC-USD_00291,BTC-USD_00291.png,BTC-USD,crypto,2018-10-20,train,0.020698,0.003671,0.004695,-0.020751,-0.00181,-0.139505,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_00292,BTC-USD_00292.png,BTC-USD,crypto,2018-10-21,train,0.01959,-0.001055,-0.00199,-0.024163,-0.016089,-0.286738,SELL,SELL,SELL,SELL,AVOID
BTC-USD_00293,BTC-USD_00293.png,BTC-USD,crypto,2018-10-22,train,0.01864,0.000742,-0.001173,-0.025742,-0.011346,-0.375759,HOLD,SELL,SELL,SELL,AVOID
BTC-USD_00294,BTC-USD_00294.png,BTC-USD,crypto,2018-10-23,train,0.01728,-0.001762,-0.001046,-0.017005,-0.011767,-0.343297,SELL,SELL,SELL,SELL,AVOID
BTC-USD_00295,BTC-USD_00295.png,BTC-USD,crypto,2018-10-24,train,0.01607,0.003099,0.001643,-0.013573,-0.016264,-0.394229,HOLD,HOLD,SELL,SELL,AVOID
BTC-USD_00296,BTC-USD_00296.png,BTC-USD,crypto,2018-10-25,train,0.01511,-0.003014,-0.025446,-0.020936,-0.021214,-0.401651,SELL,SELL,SELL,SELL,AVOID
BTC-USD_00297,BTC-USD_00297.png,BTC-USD,crypto,2018-10-26,train,0.014098,-0.000238,-0.022173,-0.015587,-0.120976,-0.512117,SELL,SELL,SELL,AVOID,AVOID
BTC-USD_00298,BTC-USD_00298.png,BTC-USD,crypto,2018-10-27,train,0.013327,0.000869,-0.024569,-0.008545,-0.136603,-0.479126,HOLD,SELL,SELL,AVOID,AVOID
BTC-USD_00299,BTC-USD_00299.png,BTC-USD,crypto,2018-10-28,train,0.012669,0.000927,-0.015959,-0.002994,-0.150388,-0.539285,HOLD,SELL,SELL,AVOID,AVOID
BTC-USD_00300,BTC-USD_00300.png,BTC-USD,crypto,2018-10-29,train,0.015021,-0.023991,-0.015216,0.006722,-0.155128,-0.529267,AVOID,SELL,HOLD,AVOID,AVOID
BTC-USD_00301,BTC-USD_00301.png,BTC-USD,crypto,2018-10-30,train,0.014173,0.000259,0.004511,0.018941,-0.118754,-0.397052,HOLD,HOLD,HOLD,AVOID,AVOID
BTC-USD_00302,BTC-USD_00302.png,BTC-USD,crypto,2018-10-31,train,0.012963,-0.002634,0.006587,0.008074,-0.262575,-0.392291,SELL,HOLD,HOLD,AVOID,AVOID
BTC-USD_00303,BTC-USD_00303.png,BTC-USD,crypto,2018-11-01,train,0.016201,0.009479,0.016024,0.014397,-0.350017,-0.452739,HOLD,HOLD,HOLD,AVOID,AVOID
BTC-USD_00304,BTC-USD_00304.png,BTC-USD,crypto,2018-11-02,train,0.015493,0.00167,0.012966,0.005237,-0.326292,-0.414248,HOLD,HOLD,HOLD,AVOID,AVOID
BTC-USD_00305,BTC-USD_00305.png,BTC-USD,crypto,2018-11-03,train,0.014632,-0.004264,0.021938,-0.002691,-0.380657,-0.433824,SELL,HOLD,SELL,AVOID,AVOID
BTC-USD_00306,BTC-USD_00306.png,BTC-USD,crypto,2018-11-04,train,0.014652,0.002335,0.01443,-0.000278,-0.380715,-0.490756,HOLD,HOLD,SELL,AVOID,AVOID
BTC-USD_00307,BTC-USD_00307.png,BTC-USD,crypto,2018-11-05,train,0.015145,0.006804,0.001487,-0.10539,-0.49653,-0.477102,HOLD,HOLD,AVOID,AVOID,AVOID
BTC-USD_00308,BTC-USD_00308.png,BTC-USD,crypto,2018-11-06,train,0.014276,0.00642,-0.001628,-0.128058,-0.470581,-0.536545,HOLD,SELL,AVOID,AVOID,AVOID
BTC-USD_00309,BTC-USD_00309.png,BTC-USD,crypto,2018-11-07,train,0.014253,0.010643,-0.007728,-0.147395,-0.536292,-0.607012,HOLD,SELL,AVOID,AVOID,AVOID
BTC-USD_00310,BTC-USD_00310.png,BTC-USD,crypto,2018-11-08,train,0.014362,-0.011772,-0.02463,-0.161851,-0.53599,-0.646806,SELL,SELL,AVOID,AVOID,AVOID
BTC-USD_00311,BTC-USD_00311.png,BTC-USD,crypto,2018-11-09,train,0.014164,-0.010608,-0.014709,-0.137695,-0.415993,-0.618742,SELL,SELL,AVOID,AVOID,AVOID
BTC-USD_00312,BTC-USD_00312.png,BTC-USD,crypto,2018-11-10,train,0.01336,0.003689,-0.106877,-0.270649,-0.400365,-0.569169,HOLD,AVOID,AVOID,AVOID,AVOID
BTC-USD_00313,BTC-USD_00313.png,BTC-USD,crypto,2018-11-11,train,0.013099,0.00032,-0.126431,-0.364413,-0.467135,-0.604216,HOLD,AVOID,AVOID,AVOID,AVOID
BTC-USD_00314,BTC-USD_00314.png,BTC-USD,crypto,2018-11-12,train,0.012886,-0.006259,-0.139666,-0.331529,-0.419486,-0.627076,SELL,AVOID,AVOID,AVOID,AVOID
BTC-USD_00315,BTC-USD_00315.png,BTC-USD,crypto,2018-11-13,train,0.012269,-0.001851,-0.137221,-0.377965,-0.431133,-0.602771,SELL,AVOID,AVOID,AVOID,AVOID
BTC-USD_00316,BTC-USD_00316.png,BTC-USD,crypto,2018-11-14,train,0.027982,-0.102776,-0.122987,-0.380437,-0.490478,-0.65189,AVOID,AVOID,AVOID,AVOID,AVOID
BTC-USD_00317,BTC-USD_00317.png,BTC-USD,crypto,2018-11-15,train,0.033927,-0.015865,-0.163772,-0.391141,-0.371712,-0.570832,SELL,AVOID,AVOID,AVOID,AVOID
BTC-USD_00318,BTC-USD_00318.png,BTC-USD,crypto,2018-11-16,train,0.033135,-0.012916,-0.237983,-0.342523,-0.408486,-0.556733,SELL,AVOID,AVOID,AVOID,AVOID
BTC-USD_00319,BTC-USD_00319.png,BTC-USD,crypto,2018-11-17,train,0.030128,-0.003813,-0.191863,-0.388897,-0.459617,-0.538863,SELL,AVOID,AVOID,AVOID,AVOID
BTC-USD_00320,BTC-USD_00320.png,BTC-USD,crypto,2018-11-18,train,0.028495,0.012384,-0.240744,-0.374139,-0.484956,-0.448796,HOLD,AVOID,AVOID,AVOID,AVOID
BTC-USD_00321,BTC-USD_00321.png,BTC-USD,crypto,2018-11-19,train,0.043204,-0.143561,-0.25745,-0.278298,-0.481046,-0.419694,AVOID,AVOID,AVOID,AVOID,AVOID
BTC-USD_00322,BTC-USD_00322.png,BTC-USD,crypto,2018-11-20,train,0.056041,-0.090076,-0.227369,-0.129716,-0.29852,-0.262724,AVOID,AVOID,SELL,SELL,SELL
BTC-USD_00323,BTC-USD_00323.png,BTC-USD,crypto,2018-11-21,train,0.058505,0.033204,-0.104541,-0.102722,-0.239803,-0.073972,HOLD,SELL,SELL,SELL,SELL
BTC-USD_00324,BTC-USD_00324.png,BTC-USD,crypto,2018-11-22,train,0.058353,-0.052694,-0.197034,-0.087956,-0.295547,-0.166438,SELL,AVOID,SELL,SELL,SELL
BTC-USD_00325,BTC-USD_00325.png,BTC-USD,crypto,2018-11-23,train,0.056703,-0.004322,-0.133395,-0.053167,-0.224806,-0.084,SELL,SELL,SELL,SELL,SELL
BTC-USD_00326,BTC-USD_00326.png,BTC-USD,crypto,2018-11-24,train,0.068096,-0.11348,-0.020848,-0.110041,-0.271453,-0.083472,AVOID,SELL,SELL,SELL,SELL
BTC-USD_00327,BTC-USD_00327.png,BTC-USD,crypto,2018-11-25,train,0.077425,0.032753,0.097652,0.019428,-0.179691,0.049723,HOLD,HOLD,HOLD,SELL,HOLD
BTC-USD_00328,BTC-USD_00328.png,BTC-USD,crypto,2018-11-26,train,0.082504,-0.05929,0.001818,-0.065963,-0.21421,-0.049714,SELL,HOLD,SELL,SELL,SELL
BTC-USD_00329,BTC-USD_00329.png,BTC-USD,crypto,2018-11-27,train,0.078629,0.010945,0.109078,-0.07072,-0.149966,0.020473,HOLD,HOLD,SELL,SELL,HOLD
BTC-USD_00330,BTC-USD_00330.png,BTC-USD,crypto,2018-11-28,train,0.087868,0.108224,0.080227,-0.110817,-0.074657,-0.044388,HOLD,HOLD,SELL,SELL,SELL
BTC-USD_00331,BTC-USD_00331.png,BTC-USD,crypto,2018-11-29,train,0.084522,0.00502,-0.089193,-0.202748,-0.141396,-0.081573,HOLD,SELL,SELL,SELL,SELL
BTC-USD_00332,BTC-USD_00332.png,BTC-USD,crypto,2018-11-30,train,0.085099,-0.063081,-0.078224,-0.168803,-0.133008,-0.113326,SELL,SELL,SELL,SELL,SELL
BTC-USD_00333,BTC-USD_00333.png,BTC-USD,crypto,2018-12-01,train,0.085026,0.04797,-0.067782,-0.137081,0.02875,-0.038394,HOLD,SELL,SELL,HOLD,SELL
BTC-USD_00334,BTC-USD_00334.png,BTC-USD,crypto,2018-12-02,train,0.079717,-0.017905,-0.179798,-0.207591,-0.078482,-0.118764,SELL,SELL,SELL,SELL,SELL
BTC-USD_00335,BTC-USD_00335.png,BTC-USD,crypto,2018-12-03,train,0.07925,-0.061196,-0.191044,-0.171639,-0.030833,-0.074278,SELL,SELL,SELL,SELL,SELL
BTC-USD_00336,BTC-USD_00336.png,BTC-USD,crypto,2018-12-04,train,0.077,0.015989,-0.113555,-0.161412,0.026569,0.012575,HOLD,SELL,SELL,HOLD,HOLD
BTC-USD_00337,BTC-USD_00337.png,BTC-USD,crypto,2018-12-05,train,0.073996,-0.052639,-0.090579,-0.199119,0.030294,-0.030836,SELL,SELL,SELL,HOLD,SELL
BTC-USD_00338,BTC-USD_00338.png,BTC-USD,crypto,2018-12-06,train,0.076698,-0.064047,-0.069299,-0.148247,0.016249,0.027255,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_00339,BTC-USD_00339.png,BTC-USD,crypto,2018-12-07,train,0.075593,-0.029152,-0.027793,-0.079246,0.091193,0.08805,SELL,SELL,SELL,HOLD,HOLD
BTC-USD_00340,BTC-USD_00340.png,BTC-USD,crypto,2018-12-08,train,0.071572,0.016293,0.019405,0.03616,0.066428,0.175649,HOLD,HOLD,HOLD,HOLD,HOLD
BTC-USD_00341,BTC-USD_00341.png,BTC-USD,crypto,2018-12-09,train,0.070323,0.038965,-0.047857,0.061352,0.121176,0.146671,HOLD,SELL,HOLD,HOLD,HOLD
BTC-USD_00342,BTC-USD_00342.png,BTC-USD,crypto,2018-12-10,train,0.067483,-0.031359,-0.10854,0.035795,0.055477,0.109097,SELL,SELL,HOLD,HOLD,HOLD
BTC-USD_00343,BTC-USD_00343.png,BTC-USD,crypto,2018-12-11,train,0.063089,-0.02254,-0.078948,0.165831,0.098687,0.141558,SELL,SELL,HOLD,HOLD,HOLD
