sample_id,filename,ticker,asset_class,date,split,atr,ret_3d,ret_7d,ret_15d,ret_30d,label_3d,label_7d,label_15d,label_30d
BTC-USD_00247,BTC-USD_00247.png,BTC-USD,crypto,2021-09-06,train,0.039597,-0.115864,-0.116474,-0.188929,-0.004621,SELL,SELL,SELL,HOLD
BTC-USD_00248,BTC-USD_00248.png,BTC-USD,crypto,2021-09-07,train,0.058557,-0.126239,-0.157512,-0.257281,0.05053,SELL,SELL,SELL,HOLD
BTC-USD_00249,BTC-USD_00249.png,BTC-USD,crypto,2021-09-08,train,0.058647,-0.042042,0.005993,-0.071649,0.139264,HOLD,HOLD,HOLD,HOLD
BTC-USD_00250,BTC-USD_00250.png,BTC-USD,crypto,2021-09-09,train,0.055433,-0.019497,0.044242,-0.026298,0.157762,HOLD,HOLD,HOLD,HOLD
BTC-USD_00251,BTC-USD_00251.png,BTC-USD,crypto,2021-09-10,train,0.055765,-0.007099,0.029563,-0.079648,0.169641,HOLD,HOLD,HOLD,HOLD
BTC-USD_00252,BTC-USD_00252.png,BTC-USD,crypto,2021-09-11,train,0.051749,0.001762,0.051744,-0.049492,0.199092,HOLD,HOLD,HOLD,BUY
BTC-USD_00253,BTC-USD_00253.png,BTC-USD,crypto,2021-09-12,train,0.049493,0.040984,0.065854,-0.045091,0.240391,HOLD,HOLD,HOLD,BUY
BTC-USD_00254,BTC-USD_00254.png,BTC-USD,crypto,2021-09-13,train,0.051599,0.044852,0.025653,-0.086749,0.196069,HOLD,HOLD,HOLD,HOLD
BTC-USD_00255,BTC-USD_00255.png,BTC-USD,crypto,2021-09-14,train,0.052031,0.060836,-0.048281,-0.091427,0.244222,HOLD,HOLD,HOLD,BUY
BTC-USD_00256,BTC-USD_00256.png,BTC-USD,crypto,2021-09-15,train,0.049842,0.00371,-0.146041,-0.12487,0.196563,HOLD,SELL,HOLD,BUY
BTC-USD_00257,BTC-USD_00257.png,BTC-USD,crypto,2021-09-16,train,0.047092,0.002115,-0.100396,-0.095442,0.245695,HOLD,SELL,HOLD,BUY
BTC-USD_00258,BTC-USD_00258.png,BTC-USD,crypto,2021-09-17,train,0.044519,-0.011009,-0.062349,0.006957,0.242427,HOLD,HOLD,HOLD,BUY
BTC-USD_00259,BTC-USD_00259.png,BTC-USD,crypto,2021-09-18,train,0.043392,-0.098262,-0.098357,0.009349,0.264085,SELL,SELL,HOLD,BUY
BTC-USD_00260,BTC-USD_00260.png,BTC-USD,crypto,2021-09-19,train,0.041496,-0.170911,-0.122396,-0.001625,0.250571,SELL,SELL,HOLD,BUY
BTC-USD_00261,BTC-USD_00261.png,BTC-USD,crypto,2021-09-20,train,0.049306,-0.081197,-0.089631,0.038453,0.307299,SELL,HOLD,HOLD,BUY
BTC-USD_00262,BTC-USD_00262.png,BTC-USD,crypto,2021-09-21,train,0.05462,0.046768,-0.014294,0.184308,0.431985,HOLD,HOLD,BUY,BUY
BTC-USD_00263,BTC-USD_00263.png,BTC-USD,crypto,2021-09-22,train,0.058323,0.051394,0.008342,0.307811,0.424446,HOLD,HOLD,BUY,BUY
BTC-USD_00264,BTC-USD_00264.png,BTC-USD,crypto,2021-09-23,train,0.056155,-0.019885,-0.047229,0.210912,0.331344,HOLD,HOLD,BUY,BUY
BTC-USD_00265,BTC-USD_00265.png,BTC-USD,crypto,2021-09-24,train,0.060975,-0.03829,-0.024903,0.18406,0.312977,HOLD,HOLD,BUY,BUY
BTC-USD_00266,BTC-USD_00266.png,BTC-USD,crypto,2021-09-25,train,0.056693,-0.0142,0.116168,0.249289,0.352273,HOLD,BUY,BUY,BUY
BTC-USD_00267,BTC-USD_00267.png,BTC-USD,crypto,2021-09-26,train,0.058719,-0.040173,0.110585,0.248584,0.389179,HOLD,BUY,BUY,BUY
BTC-USD_00268,BTC-USD_00268.png,BTC-USD,crypto,2021-09-27,train,0.05744,-0.038795,0.10932,0.285482,0.334351,HOLD,BUY,BUY,BUY
BTC-USD_00269,BTC-USD_00269.png,BTC-USD,crypto,2021-09-28,train,0.055601,0.036159,0.150855,0.282818,0.325459,HOLD,BUY,BUY,BUY
BTC-USD_00270,BTC-USD_00270.png,BTC-USD,crypto,2021-09-29,train,0.053762,0.15922,0.227455,0.335649,0.390246,BUY,BUY,BUY,BUY
BTC-USD_00271,BTC-USD_00271.png,BTC-USD,crypto,2021-09-30,train,0.055088,0.137929,0.28664,0.321433,0.403561,BUY,BUY,BUY,BUY
BTC-USD_00272,BTC-USD_00272.png,BTC-USD,crypto,2021-10-01,train,0.06332,0.095932,0.205959,0.341138,0.345914,BUY,BUY,BUY,BUY
BTC-USD_00273,BTC-USD_00273.png,BTC-USD,crypto,2021-10-02,train,0.05714,0.020487,0.114754,0.23547,0.242455,HOLD,BUY,BUY,BUY
BTC-USD_00274,BTC-USD_00274.png,BTC-USD,crypto,2021-10-03,train,0.055036,0.076697,0.141583,0.254736,0.245774,BUY,BUY,BUY,BUY
BTC-USD_00275,BTC-USD_00275.png,BTC-USD,crypto,2021-10-04,train,0.05437,0.138525,0.127813,0.252197,0.271364,BUY,BUY,BUY,BUY
BTC-USD_00276,BTC-USD_00276.png,BTC-USD,crypto,2021-10-05,train,0.054633,0.091263,0.157399,0.268847,0.248537,BUY,BUY,BUY,BUY
BTC-USD_00277,BTC-USD_00277.png,BTC-USD,crypto,2021-10-06,train,0.060497,0.046519,0.084215,0.247677,0.176391,HOLD,HOLD,BUY,HOLD
BTC-USD_00278,BTC-USD_00278.png,BTC-USD,crypto,2021-10-07,train,0.056853,-0.007128,0.03618,0.116635,0.099049,HOLD,HOLD,HOLD,HOLD
BTC-USD_00279,BTC-USD_00279.png,BTC-USD,crypto,2021-10-08,train,0.054811,0.017787,0.063291,0.120432,0.134099,HOLD,HOLD,HOLD,HOLD
BTC-USD_00280,BTC-USD_00280.png,BTC-USD,crypto,2021-10-09,train,0.051611,0.063132,0.132175,0.128917,0.159923,BUY,BUY,HOLD,HOLD
BTC-USD_00281,BTC-USD_00281.png,BTC-USD,crypto,2021-10-10,train,0.049913,0.019329,0.10235,0.102984,0.206362,HOLD,BUY,HOLD,BUY
BTC-USD_00282,BTC-USD_00282.png,BTC-USD,crypto,2021-10-11,train,0.051226,0.046892,0.116737,0.140595,0.201101,HOLD,BUY,BUY,BUY
BTC-USD_00283,BTC-USD_00283.png,BTC-USD,crypto,2021-10-12,train,0.051702,-0.002844,0.076035,0.048869,0.122794,HOLD,HOLD,HOLD,HOLD
BTC-USD_00284,BTC-USD_00284.png,BTC-USD,crypto,2021-10-13,train,0.052702,0.094479,0.136884,0.042641,0.147533,BUY,BUY,HOLD,HOLD
BTC-USD_00285,BTC-USD_00285.png,BTC-USD,crypto,2021-10-14,train,0.04921,0.059041,0.139483,0.054597,0.111253,HOLD,BUY,HOLD,HOLD
BTC-USD_00286,BTC-USD_00286.png,BTC-USD,crypto,2021-10-15,train,0.056346,0.071232,0.081842,0.082128,0.117516,BUY,HOLD,HOLD,HOLD
BTC-USD_00287,BTC-USD_00287.png,BTC-USD,crypto,2021-10-16,train,0.053311,0.006991,-0.014747,0.004776,0.06098,HOLD,HOLD,HOLD,HOLD
BTC-USD_00288,BTC-USD_00288.png,BTC-USD,crypto,2021-10-17,train,0.051636,0.053864,0.008201,0.006984,0.042846,HOLD,HOLD,HOLD,HOLD
BTC-USD_00289,BTC-USD_00289.png,BTC-USD,crypto,2021-10-18,train,0.050387,0.069638,-0.010169,-0.008963,-0.02288,BUY,HOLD,HOLD,HOLD
BTC-USD_00290,BTC-USD_00290.png,BTC-USD,crypto,2021-10-19,train,0.049713,0.002964,0.016212,0.019167,-0.027096,HOLD,HOLD,HOLD,HOLD
BTC-USD_00291,BTC-USD_00291.png,BTC-USD,crypto,2021-10-20,train,0.049972,-0.057152,-0.062579,-0.020309,-0.120933,HOLD,HOLD,HOLD,HOLD
BTC-USD_00292,BTC-USD_00292.png,BTC-USD,crypto,2021-10-21,train,0.052367,-0.07224,-0.120821,-0.071286,-0.127044,SELL,SELL,HOLD,HOLD
BTC-USD_00293,BTC-USD_00293.png,BTC-USD,crypto,2021-10-22,train,0.053084,-0.020779,-0.025858,-0.017587,-0.041233,HOLD,HOLD,HOLD,HOLD
BTC-USD_00294,BTC-USD_00294.png,BTC-USD,crypto,2021-10-23,train,0.050218,0.03795,0.024988,0.013668,-0.032857,HOLD,HOLD,HOLD,HOLD
BTC-USD_00295,BTC-USD_00295.png,BTC-USD,crypto,2021-10-24,train,0.047567,-0.016916,0.008034,0.031006,-0.086802,HOLD,HOLD,HOLD,HOLD
BTC-USD_00296,BTC-USD_00296.png,BTC-USD,crypto,2021-10-25,train,0.047872,-0.041014,0.00635,0.103378,-0.056754,HOLD,HOLD,HOLD,HOLD
BTC-USD_00297,BTC-USD_00297.png,BTC-USD,crypto,2021-10-26,train,0.048337,-0.039107,-0.032821,0.060505,-0.11342,HOLD,HOLD,HOLD,HOLD
BTC-USD_00298,BTC-USD_00298.png,BTC-USD,crypto,2021-10-27,train,0.04902,0.030415,0.046333,0.073924,-0.052531,HOLD,HOLD,HOLD,HOLD
BTC-USD_00299,BTC-USD_00299.png,BTC-USD,crypto,2021-10-28,train,0.051425,0.056614,0.073934,0.104892,-0.087741,HOLD,HOLD,HOLD,HOLD
BTC-USD_00300,BTC-USD_00300.png,BTC-USD,crypto,2021-10-29,train,0.050282,0.011429,0.0136,0.056657,-0.100695,HOLD,HOLD,HOLD,HOLD
BTC-USD_00301,BTC-USD_00301.png,BTC-USD,crypto,2021-10-30,train,0.046603,-0.019858,-0.017872,0.035388,-0.083404,HOLD,HOLD,HOLD,HOLD
BTC-USD_00302,BTC-USD_00302.png,BTC-USD,crypto,2021-10-31,train,0.045413,0.021382,-0.005856,0.056204,-0.068237,HOLD,HOLD,HOLD,HOLD
BTC-USD_00303,BTC-USD_00303.png,BTC-USD,crypto,2021-11-01,train,0.04528,0.02657,0.032223,0.035862,-0.072943,HOLD,HOLD,HOLD,HOLD
BTC-USD_00304,BTC-USD_00304.png,BTC-USD,crypto,2021-11-02,train,0.047045,0.007314,0.102171,-0.013918,-0.063871,HOLD,BUY,HOLD,HOLD
BTC-USD_00305,BTC-USD_00305.png,BTC-USD,crypto,2021-11-03,train,0.045692,-0.03379,0.05755,-0.046263,-0.112874,HOLD,HOLD,HOLD,HOLD
BTC-USD_00306,BTC-USD_00306.png,BTC-USD,crypto,2021-11-04,train,0.044519,-0.023175,0.031655,-0.100624,-0.161143,HOLD,HOLD,HOLD,HOLD
BTC-USD_00307,BTC-USD_00307.png,BTC-USD,crypto,2021-11-05,train,0.042265,0.030051,0.055357,-0.055758,-0.222352,HOLD,HOLD,HOLD,SELL
BTC-USD_00308,BTC-USD_00308.png,BTC-USD,crypto,2021-11-06,train,0.039742,0.100185,0.048385,-0.023647,-0.213612,BUY,HOLD,HOLD,SELL
BTC-USD_00309,BTC-USD_00309.png,BTC-USD,crypto,2021-11-07,train,0.038549,0.084788,0.046709,-0.046525,-0.195876,BUY,HOLD,HOLD,SELL
BTC-USD_00310,BTC-USD_00310.png,BTC-USD,crypto,2021-11-08,train,0.042561,0.026002,0.033232,-0.117807,-0.222384,HOLD,HOLD,SELL,SELL
BTC-USD_00311,BTC-USD_00311.png,BTC-USD,crypto,2021-11-09,train,0.041126,-0.0395,-0.061166,-0.160132,-0.291049,HOLD,HOLD,SELL,SELL
BTC-USD_00312,BTC-USD_00312.png,BTC-USD,crypto,2021-11-10,train,0.046754,-0.042955,-0.107244,-0.173925,-0.339925,HOLD,SELL,SELL,SELL
BTC-USD_00313,BTC-USD_00313.png,BTC-USD,crypto,2021-11-11,train,0.043389,-0.008121,-0.073855,-0.126455,-0.319003,HOLD,HOLD,SELL,SELL
BTC-USD_00314,BTC-USD_00314.png,BTC-USD,crypto,2021-11-12,train,0.044023,0.007927,-0.131582,-0.192632,-0.274426,HOLD,SELL,SELL,SELL
BTC-USD_00315,BTC-USD_00315.png,BTC-USD,crypto,2021-11-13,train,0.041503,-0.009366,-0.098814,-0.157351,-0.247329,HOLD,SELL,SELL,SELL
BTC-USD_00316,BTC-USD_00316.png,BTC-USD,crypto,2021-11-14,train,0.03979,-0.069164,-0.076908,-0.118792,-0.321646,SELL,SELL,SELL,SELL
BTC-USD_00317,BTC-USD_00317.png,BTC-USD,crypto,2021-11-15,train,0.040052,-0.081084,-0.108585,-0.124441,-0.339672,SELL,SELL,SELL,SELL
BTC-USD_00318,BTC-USD_00318.png,BTC-USD,crypto,2021-11-16,train,0.044582,-0.109915,-0.121447,-0.108804,-0.26224,SELL,SELL,HOLD,SELL
BTC-USD_00319,BTC-USD_00319.png,BTC-USD,crypto,2021-11-17,train,0.043753,-0.034526,-0.044043,-0.049953,-0.232822,HOLD,HOLD,HOLD,SELL
BTC-USD_00320,BTC-USD_00320.png,BTC-USD,crypto,2021-11-18,train,0.047632,-0.011174,-0.070113,-0.066611,-0.267433,HOLD,HOLD,HOLD,SELL
BTC-USD_00321,BTC-USD_00321.png,BTC-USD,crypto,2021-11-19,train,0.047477,0.030923,0.005823,-0.060519,-0.195111,HOLD,HOLD,HOLD,SELL
BTC-USD_00322,BTC-USD_00322.png,BTC-USD,crypto,2021-11-20,train,0.04663,-0.031998,-0.081518,-0.166595,-0.218608,HOLD,HOLD,SELL,SELL
BTC-USD_00323,BTC-USD_00323.png,BTC-USD,crypto,2021-11-21,train,0.043507,-0.0363,-0.08532,-0.189965,-0.241688,HOLD,SELL,SELL,SELL
BTC-USD_00324,BTC-USD_00324.png,BTC-USD,crypto,2021-11-22,train,0.045849,-0.042612,-0.025558,-0.149351,-0.182433,HOLD,HOLD,SELL,SELL
BTC-USD_00325,BTC-USD_00325.png,BTC-USD,crypto,2021-11-23,train,0.045048,0.017354,0.026598,-0.104577,-0.146294,HOLD,HOLD,HOLD,HOLD
BTC-USD_00326,BTC-USD_00326.png,BTC-USD,crypto,2021-11-24,train,0.0433,-0.072001,-0.009839,-0.130917,-0.125394,SELL,HOLD,SELL,HOLD
BTC-USD_00327,BTC-USD_00327.png,BTC-USD,crypto,2021-11-25,train,0.044842,-0.026381,0.016728,-0.166,-0.102014,HOLD,HOLD,SELL,HOLD
BTC-USD_00328,BTC-USD_00328.png,BTC-USD,crypto,2021-11-26,train,0.051931,-0.000458,-0.014011,-0.192548,-0.127275,HOLD,HOLD,SELL,HOLD
BTC-USD_00329,BTC-USD_00329.png,BTC-USD,crypto,2021-11-27,train,0.049386,0.076118,0.000532,-0.081794,-0.052901,BUY,HOLD,HOLD,HOLD
BTC-USD_00330,BTC-USD_00330.png,BTC-USD,crypto,2021-11-28,train,0.052086,0.039181,-0.108057,-0.089978,-0.079215,HOLD,SELL,HOLD,HOLD
BTC-USD_00331,BTC-USD_00331.png,BTC-USD,crypto,2021-11-29,train,0.049987,-0.000325,-0.148081,-0.202854,-0.184802,HOLD,SELL,SELL,HOLD
BTC-USD_00332,BTC-USD_00332.png,BTC-USD,crypto,2021-11-30,train,0.050371,-0.023254,-0.133494,-0.215231,-0.21884,HOLD,SELL,SELL,SELL
BTC-USD_00333,BTC-USD_00333.png,BTC-USD,crypto,2021-12-01,train,0.049476,-0.06163,-0.117219,-0.153436,-0.189216,SELL,SELL,SELL,HOLD
BTC-USD_00334,BTC-USD_00334.png,BTC-USD,crypto,2021-12-02,train,0.046267,-0.151167,-0.125007,-0.182869,-0.211794,SELL,SELL,SELL,SELL
BTC-USD_00335,BTC-USD_00335.png,BTC-USD,crypto,2021-12-03,train,0.051868,-0.134528,-0.169501,-0.200822,-0.169193,SELL,SELL,SELL,HOLD
BTC-USD_00336,BTC-USD_00336.png,BTC-USD,crypto,2021-12-04,train,0.072391,-0.057908,-0.126205,-0.134591,-0.124051,HOLD,HOLD,HOLD,HOLD
BTC-USD_00337,BTC-USD_00337.png,BTC-USD,crypto,2021-12-05,train,0.067917,0.03002,0.003283,-0.052014,-0.057357,HOLD,HOLD,HOLD,HOLD
BTC-USD_00338,BTC-USD_00338.png,BTC-USD,crypto,2021-12-06,train,0.068715,0.022749,0.014668,-0.051723,-0.072907,HOLD,HOLD,HOLD,HOLD
BTC-USD_00339,BTC-USD_00339.png,BTC-USD,crypto,2021-12-07,train,0.064189,-0.059261,-0.079062,-0.033082,-0.149262,HOLD,HOLD,HOLD,HOLD
BTC-USD_00340,BTC-USD_00340.png,BTC-USD,crypto,2021-12-08,train,0.061957,-0.070617,-0.084056,-0.041718,-0.160992,HOLD,HOLD,HOLD,HOLD
BTC-USD_00341,BTC-USD_00341.png,BTC-USD,crypto,2021-12-09,train,0.062774,-0.022877,-0.032358,0.005524,-0.194981,HOLD,HOLD,HOLD,HOLD
BTC-USD_00342,BTC-USD_00342.png,BTC-USD,crypto,2021-12-10,train,0.062771,0.049641,-0.00014,0.063986,-0.133032,HOLD,HOLD,HOLD,HOLD
BTC-USD_00343,BTC-USD_00343.png,BTC-USD,crypto,2021-12-11,train,0.061502,-0.010765,-0.022285,0.065273,-0.119748,HOLD,HOLD,HOLD,HOLD
BTC-USD_00344,BTC-USD_00344.png,BTC-USD,crypto,2021-12-12,train,0.058701,-0.05732,-0.052266,0.028892,-0.165786,HOLD,HOLD,HOLD,HOLD
BTC-USD_00345,BTC-USD_00345.png,BTC-USD,crypto,2021-12-13,train,0.062346,-0.024277,-0.070093,0.010762,-0.15895,HOLD,HOLD,HOLD,HOLD
BTC-USD_00346,BTC-USD_00346.png,BTC-USD,crypto,2021-12-14,train,0.059758,0.01966,0.003051,0.018052,-0.061514,HOLD,HOLD,HOLD,HOLD
BTC-USD_00347,BTC-USD_00347.png,BTC-USD,crypto,2021-12-15,train,0.059975,-0.008845,0.048654,-0.003609,-0.090215,HOLD,HOLD,HOLD,HOLD
BTC-USD_00348,BTC-USD_00348.png,BTC-USD,crypto,2021-12-16,train,0.057148,-0.042785,-0.0055,-0.03578,-0.126194,HOLD,HOLD,HOLD,HOLD
BTC-USD_00349,BTC-USD_00349.png,BTC-USD,crypto,2021-12-17,train,0.056204,-0.020312,0.063386,-0.028925,-0.098889,HOLD,HOLD,HOLD,HOLD
BTC-USD_00350,BTC-USD_00350.png,BTC-USD,crypto,2021-12-18,train,0.053661,0.014571,0.095307,0.031629,-0.069181,HOLD,HOLD,HOLD,HOLD
BTC-USD_00351,BTC-USD_00351.png,BTC-USD,crypto,2021-12-19,train,0.051022,0.043601,0.073659,0.010541,-0.103308,HOLD,HOLD,HOLD,HOLD
BTC-USD_00352,BTC-USD_00352.png,BTC-USD,crypto,2021-12-20,train,0.04942,0.040316,0.084189,-0.005343,-0.097321,HOLD,HOLD,HOLD,HOLD
BTC-USD_00353,BTC-USD_00353.png,BTC-USD,crypto,2021-12-21,train,0.050231,0.079995,0.077153,-0.021185,-0.116033,BUY,HOLD,HOLD,HOLD
BTC-USD_00354,BTC-USD_00354.png,BTC-USD,crypto,2021-12-22,train,0.046514,0.037807,-0.027927,-0.11618,-0.184779,HOLD,HOLD,HOLD,SELL
BTC-USD_00355,BTC-USD_00355.png,BTC-USD,crypto,2021-12-23,train,0.049269,0.036373,-0.045947,-0.119274,-0.288068,HOLD,HOLD,HOLD,SELL
BTC-USD_00356,BTC-USD_00356.png,BTC-USD,crypto,2021-12-24,train,0.046111,0.000492,-0.073662,-0.200504,-0.37138,HOLD,HOLD,SELL,SELL
BTC-USD_00357,BTC-USD_00357.png,BTC-USD,crypto,2021-12-25,train,0.042429,-0.003583,-0.093052,-0.197018,-0.337155,HOLD,SELL,SELL,SELL
BTC-USD_00358,BTC-USD_00358.png,BTC-USD,crypto,2021-12-26,train,0.040931,-0.057985,-0.055929,-0.185021,-0.319052,SELL,HOLD,SELL,SELL
BTC-USD_00359,BTC-USD_00359.png,BTC-USD,crypto,2021-12-27,train,0.039297,-0.089821,-0.070618,-0.194679,-0.31841,SELL,HOLD,SELL,SELL
BTC-USD_00360,BTC-USD_00360.png,BTC-USD,crypto,2021-12-28,train,0.042656,-0.07082,-0.086199,-0.169712,-0.317837,SELL,SELL,SELL,SELL
BTC-USD_00361,BTC-USD_00361.png,BTC-USD,crypto,2021-12-29,train,0.042343,-0.027317,-0.036186,-0.079566,-0.247952,HOLD,HOLD,HOLD,SELL
BTC-USD_00362,BTC-USD_00362.png,BTC-USD,crypto,2021-12-30,train,0.041921,0.026392,-0.063917,-0.086606,-0.206368,HOLD,HOLD,HOLD,SELL
BTC-USD_00363,BTC-USD_00363.png,BTC-USD,crypto,2021-12-31,train,0.043828,0.003536,-0.088995,-0.090414,-0.212714,HOLD,SELL,HOLD,SELL
BTC-USD_00364,BTC-USD_00364.png,BTC-USD,crypto,2022-01-01,train,0.042415,0.00327,-0.108193,-0.069964,-0.199866,HOLD,SELL,HOLD,SELL
BTC-USD_00365,BTC-USD_00365.png,BTC-USD,crypto,2022-01-02,train,0.039624,-0.038243,-0.13334,-0.10081,-0.214435,HOLD,SELL,HOLD,SELL
BTC-USD_00366,BTC-USD_00366.png,BTC-USD,crypto,2022-01-03,train,0.039057,-0.08312,-0.121903,-0.113848,-0.200509,SELL,SELL,SELL,SELL
BTC-USD_00367,BTC-USD_00367.png,BTC-USD,crypto,2022-01-04,train,0.038597,-0.073616,-0.105146,-0.091978,-0.228905,SELL,SELL,HOLD,SELL
BTC-USD_00368,BTC-USD_00368.png,BTC-USD,crypto,2022-01-05,train,0.045451,-0.099325,-0.071374,-0.094849,-0.211325,SELL,HOLD,HOLD,SELL
BTC-USD_00369,BTC-USD_00369.png,BTC-USD,crypto,2022-01-06,train,0.042767,-0.043031,0.008686,-0.068599,-0.048631,HOLD,HOLD,HOLD,HOLD
BTC-USD_00370,BTC-USD_00370.png,BTC-USD,crypto,2022-01-07,train,0.043501,-0.029373,-0.013279,-0.168794,-0.040661,HOLD,HOLD,SELL,HOLD
BTC-USD_00371,BTC-USD_00371.png,BTC-USD,crypto,2022-01-08,train,0.042695,0.006317,0.036428,-0.170876,0.020354,HOLD,HOLD,SELL,HOLD
BTC-USD_00372,BTC-USD_00372.png,BTC-USD,crypto,2022-01-09,train,0.041238,0.023724,0.034002,-0.140136,0.049238,HOLD,HOLD,SELL,HOLD
BTC-USD_00373,BTC-USD_00373.png,BTC-USD,crypto,2022-01-10,train,0.043384,0.04747,0.028282,-0.134031,0.051315,HOLD,HOLD,SELL,HOLD
BTC-USD_00374,BTC-USD_00374.png,BTC-USD,crypto,2022-01-11,train,0.04268,0.018251,0.010213,-0.123731,0.058455,HOLD,HOLD,SELL,HOLD
BTC-USD_00375,BTC-USD_00375.png,BTC-USD,crypto,2022-01-12,train,0.042001,0.008478,-0.008465,-0.148125,0.019218,HOLD,HOLD,SELL,HOLD
BTC-USD_00376,BTC-USD_00376.png,BTC-USD,crypto,2022-01-13,train,0.041957,-0.017715,-0.051469,-0.168385,-0.035697,HOLD,HOLD,SELL,HOLD
BTC-USD_00377,BTC-USD_00377.png,BTC-USD,crypto,2022-01-14,train,0.040633,0.012189,-0.04591,-0.119762,-0.008183,HOLD,HOLD,SELL,HOLD
BTC-USD_00378,BTC-USD_00378.png,BTC-USD,crypto,2022-01-15,train,0.038481,-0.019899,-0.167374,-0.1223,-0.021155,HOLD,SELL,SELL,HOLD
BTC-USD_00379,BTC-USD_00379.png,BTC-USD,crypto,2022-01-16,train,0.035653,-0.018744,-0.209105,-0.129902,-0.01377,HOLD,SELL,SELL,HOLD
BTC-USD_00380,BTC-USD_00380.png,BTC-USD,crypto,2022-01-17,train,0.035535,-0.032281,-0.172666,-0.113625,0.033333,HOLD,SELL,SELL,HOLD
BTC-USD_00381,BTC-USD_00381.png,BTC-USD,crypto,2022-01-18,train,0.034402,-0.037871,-0.142086,-0.08666,0.039705,HOLD,SELL,HOLD,HOLD
BTC-USD_00382,BTC-USD_00382.png,BTC-USD,crypto,2022-01-19,train,0.033702,-0.150431,-0.136899,-0.136927,-0.044333,SELL,SELL,SELL,HOLD
BTC-USD_00383,BTC-USD_00383.png,BTC-USD,crypto,2022-01-20,train,0.037961,-0.175352,-0.12465,-0.116476,-0.04191,SELL,SELL,SELL,HOLD
BTC-USD_00384,BTC-USD_00384.png,BTC-USD,crypto,2022-01-21,train,0.050169,-0.114568,-0.0911,0.019968,-0.013818,SELL,HOLD,HOLD,HOLD
BTC-USD_00385,BTC-USD_00385.png,BTC-USD,crypto,2022-01-22,train,0.052036,0.005389,0.035752,0.128133,0.052732,HOLD,HOLD,HOLD,HOLD
BTC-USD_00386,BTC-USD_00386.png,BTC-USD,crypto,2022-01-23,train,0.051372,0.053462,0.085004,0.19123,0.056739,HOLD,HOLD,BUY,HOLD
BTC-USD_00387,BTC-USD_00387.png,BTC-USD,crypto,2022-01-24,train,0.059458,0.015735,0.044237,0.189375,0.053906,HOLD,HOLD,BUY,HOLD
BTC-USD_00388,BTC-USD_00388.png,BTC-USD,crypto,2022-01-25,train,0.057587,0.013116,0.048688,0.185346,0.01737,HOLD,HOLD,BUY,HOLD
BTC-USD_00389,BTC-USD_00389.png,BTC-USD,crypto,2022-01-26,train,0.05875,0.022221,0.047283,0.182186,0.036627,HOLD,HOLD,BUY,HOLD
BTC-USD_00390,BTC-USD_00390.png,BTC-USD,crypto,2022-01-27,train,0.056413,0.034303,0.002733,0.167343,0.062126,HOLD,HOLD,BUY,HOLD
BTC-USD_00391,BTC-USD_00391.png,BTC-USD,crypto,2022-01-28,train,0.055144,0.020768,0.000441,0.132689,0.051607,HOLD,HOLD,HOLD,HOLD
BTC-USD_00392,BTC-USD_00392.png,BTC-USD,crypto,2022-01-29,train,0.05192,0.018325,0.09382,0.111579,-0.001975,HOLD,HOLD,HOLD,HOLD
BTC-USD_00393,BTC-USD_00393.png,BTC-USD,crypto,2022-01-30,train,0.047894,0.015741,0.083059,0.101145,0.124468,HOLD,HOLD,HOLD,HOLD
BTC-USD_00394,BTC-USD_00394.png,BTC-USD,crypto,2022-01-31,train,0.048238,-0.025769,0.112026,0.116132,0.156802,HOLD,BUY,HOLD,HOLD
BTC-USD_00395,BTC-USD_00395.png,BTC-USD,crypto,2022-02-01,train,0.045276,-0.035132,0.130333,0.146958,0.132244,HOLD,BUY,BUY,HOLD
BTC-USD_00396,BTC-USD_00396.png,BTC-USD,crypto,2022-02-02,train,0.046128,0.068757,0.129921,0.126365,0.091412,BUY,BUY,BUY,HOLD
BTC-USD_00397,BTC-USD_00397.png,BTC-USD,crypto,2022-02-03,train,0.042789,0.114628,0.182214,0.092594,0.057437,BUY,BUY,HOLD,HOLD
BTC-USD_00398,BTC-USD_00398.png,BTC-USD,crypto,2022-02-04,train,0.052996,0.132354,0.159169,0.074566,0.058693,BUY,BUY,HOLD,HOLD
BTC-USD_00399,BTC-USD_00399.png,BTC-USD,crypto,2022-02-05,train,0.048529,0.054839,0.021621,-0.033786,-0.077137,HOLD,HOLD,HOLD,HOLD
BTC-USD_00400,BTC-USD_00400.png,BTC-USD,crypto,2022-02-06,train,0.046099,0.062603,0.019199,-0.0754,-0.085057,BUY,HOLD,HOLD,HOLD
BTC-USD_00401,BTC-USD_00401.png,BTC-USD,crypto,2022-02-07,train,0.048295,0.044419,-0.00508,-0.134491,-0.090639,HOLD,HOLD,SELL,HOLD
BTC-USD_00402,BTC-USD_00402.png,BTC-USD,crypto,2022-02-08,train,0.049417,-0.006296,-0.029006,-0.135468,-0.04329,HOLD,HOLD,SELL,HOLD
BTC-USD_00403,BTC-USD_00403.png,BTC-USD,crypto,2022-02-09,train,0.047346,-0.039542,0.0103,-0.167977,-0.112162,HOLD,HOLD,SELL,HOLD
BTC-USD_00404,BTC-USD_00404.png,BTC-USD,crypto,2022-02-10,train,0.047824,-0.048387,-0.008538,-0.145559,-0.133569,HOLD,HOLD,SELL,HOLD
